x1,y1,z1,x2,y2,y3,y4,y5,y6,y7
0.563364,0.497028,0.564632,0.498408,1.060392,1.06166,1.06304,1.061772,1.127996,0.995436
0.534807,0.483623,0.536153,0.485013,1.01843,1.019776,1.021166,1.01982,1.07096,0.968636
0.534807,0.48457,0.536153,0.485999,1.019377,1.020723,1.022152,1.020806,1.07096,0.970569
0.524078,0.493784,0.525588,0.495437,1.017862,1.019372,1.021025,1.019515,1.049666,0.989221
0.499652,0.486181,0.501006,0.487594,0.985833,0.987187,0.9886,0.987246,1.000658,0.973775
0.553988,0.471135,0.55611,0.472897,1.025123,1.027245,1.029007,1.026885,1.110098,0.944032
0.561188,0.474744,0.563531,0.476754,1.035932,1.038275,1.040285,1.037942,1.124719,0.951498
0.565484,0.495997,0.566979,0.497512,1.061481,1.062976,1.064491,1.062996,1.132463,0.993509
0.563429,0.486629,0.564616,0.48798,1.050058,1.051245,1.052596,1.051409,1.128045,0.974609
0.53488,0.511565,0.536121,0.512883,1.046445,1.047686,1.049004,1.047763,1.071001,1.024448
0.535144,0.511912,0.536532,0.513229,1.047056,1.048444,1.049761,1.048373,1.071676,1.025141
0.545233,0.479401,0.547164,0.480761,1.024634,1.026565,1.027925,1.025994,1.092397,0.960162
0.54461,0.479715,0.546056,0.481054,1.024325,1.025771,1.02711,1.025664,1.090666,0.960769
0.542642,0.481626,0.544267,0.483103,1.024268,1.025893,1.02737,1.025745,1.086909,0.964729
0.542642,0.481054,0.54461,0.482365,1.023696,1.025664,1.026975,1.025007,1.087252,0.963419
0.54415,0.483342,0.545146,0.484713,1.027492,1.028488,1.029859,1.028863,1.089296,0.968055
0.543901,0.483342,0.545146,0.484452,1.027243,1.028488,1.029598,1.028353,1.089047,0.967794
0.552543,0.509466,0.553906,0.51085,1.062009,1.063372,1.064756,1.063393,1.106449,1.020316
0.547961,0.510915,0.549343,0.512645,1.058876,1.060258,1.061988,1.060606,1.097304,1.02356
0.51602,0.480125,0.518107,0.482313,0.996145,0.998232,1.00042,0.998333,1.034127,0.962438
0.538354,0.482676,0.539321,0.484525,1.02103,1.021997,1.023846,1.022879,1.077675,0.967201
0.556164,0.474315,0.557715,0.47574,1.030479,1.03203,1.033455,1.031904,1.113879,0.950055
0.497508,0.48462,0.49905,0.485994,0.982128,0.98367,0.985044,0.983502,0.996558,0.970614
0.500696,0.508195,0.502077,0.509454,1.008891,1.010272,1.011531,1.01015,1.002773,1.017649
0.500696,0.509192,0.502077,0.510628,1.009888,1.011269,1.012705,1.011324,1.002773,1.01982
0.5003,0.507094,0.501588,0.508195,1.007394,1.008682,1.009783,1.008495,1.001888,1.015289
0.5003,0.507887,0.501588,0.509192,1.008187,1.009475,1.01078,1.009492,1.001888,1.017079
0.534072,0.513978,0.535685,0.51563,1.04805,1.049663,1.051315,1.049702,1.069757,1.029608
0.50272,0.510572,0.504398,0.512046,1.013292,1.01497,1.016444,1.014766,1.007118,1.022618
0.498868,0.48826,0.50008,0.489206,0.987128,0.98834,0.989286,0.988074,0.998948,0.977466
0.498868,0.487232,0.50008,0.488396,0.9861,0.987312,0.988476,0.987264,0.998948,0.975628
0.539203,0.481179,0.541003,0.48254,1.020382,1.022182,1.023543,1.021743,1.080206,0.963719
0.50535,0.48617,0.506771,0.487521,0.99152,0.992941,0.994292,0.992871,1.012121,0.973691
0.56348,0.487229,0.564616,0.488484,1.050709,1.051845,1.0531,1.051964,1.128096,0.975713
0.564532,0.487229,0.565706,0.488484,1.051761,1.052935,1.05419,1.053016,1.130238,0.975713
0.56362,0.489348,0.565132,0.491011,1.052968,1.05448,1.056143,1.054631,1.128752,0.980359
0.56373,0.488484,0.565132,0.489668,1.052214,1.053616,1.0548,1.053398,1.128862,0.978152
0.564532,0.488005,0.565706,0.489668,1.052537,1.053711,1.055374,1.0542,1.130238,0.977673
0.565706,0.48656,0.567095,0.488005,1.052266,1.053655,1.0551,1.053711,1.132801,0.974565
0.564616,0.48656,0.565877,0.488005,1.051176,1.052437,1.053882,1.052621,1.130493,0.974565
0.563145,0.485477,0.564501,0.486629,1.048622,1.049978,1.05113,1.049774,1.127646,0.972106
0.562314,0.485838,0.563429,0.487053,1.048152,1.049267,1.050482,1.049367,1.125743,0.972891
0.562314,0.485477,0.563429,0.486629,1.047791,1.048906,1.050058,1.048943,1.125743,0.972106
0.556181,0.510724,0.557963,0.512547,1.066905,1.068687,1.07051,1.068728,1.114144,1.023271
0.565706,0.487409,0.567095,0.488915,1.053115,1.054504,1.05601,1.054621,1.132801,0.976324
0.565877,0.485066,0.567259,0.48656,1.050943,1.052325,1.053819,1.052437,1.133136,0.971626
0.565877,0.485871,0.567259,0.487409,1.051748,1.05313,1.054668,1.053286,1.133136,0.97328
0.553906,0.50906,0.555277,0.510494,1.062966,1.064337,1.065771,1.0644,1.109183,1.019554
0.555277,0.508287,0.556781,0.510004,1.063564,1.065068,1.066785,1.065281,1.112058,1.018291
0.556428,0.509043,0.558086,0.510724,1.065471,1.067129,1.06881,1.067152,1.114514,1.019767
0.551828,0.51234,0.55328,0.513935,1.064168,1.06562,1.067215,1.065763,1.105108,1.026275
0.558122,0.505987,0.559538,0.507494,1.064109,1.065525,1.067032,1.065616,1.11766,1.013481
0.559516,0.509098,0.561028,0.510847,1.068614,1.070126,1.071875,1.070363,1.120544,1.019945
0.552072,0.474699,0.553477,0.476262,1.026771,1.028176,1.029739,1.028334,1.105549,0.950961
0.546454,0.474597,0.548061,0.476316,1.021051,1.022658,1.024377,1.02277,1.094515,0.950913
0.495177,0.485646,0.496793,0.487043,0.980823,0.982439,0.983836,0.98222,0.99197,0.972689
0.546199,0.475143,0.547808,0.476944,1.021342,1.022951,1.024752,1.023143,1.094007,0.952087
0.530602,0.487237,0.532087,0.488854,1.017839,1.019324,1.020941,1.019456,1.062689,0.976091
0.525397,0.492293,0.526871,0.494278,1.01769,1.019164,1.021149,1.019675,1.052268,0.986571
0.544025,0.513944,0.545932,0.515226,1.057969,1.059876,1.061158,1.059251,1.089957,1.02917
0.545932,0.513966,0.547515,0.515387,1.059898,1.061481,1.062902,1.061319,1.093447,1.029353
0.50588,0.488636,0.507233,0.489897,0.994516,0.995869,0.99713,0.995777,1.013113,0.978533
0.504802,0.488636,0.506308,0.489897,0.993438,0.994944,0.996205,0.994699,1.01111,0.978533
0.506771,0.487521,0.508215,0.488849,0.994292,0.995736,0.997064,0.99562,1.014986,0.97637
0.50588,0.487521,0.507233,0.488849,0.993401,0.994754,0.996082,0.994729,1.013113,0.97637
0.533018,0.485568,0.534196,0.487143,1.018586,1.019764,1.021339,1.020161,1.067214,0.972711
0.532271,0.485099,0.53381,0.486592,1.01737,1.018909,1.020402,1.018863,1.066081,0.971691
0.531777,0.485099,0.533018,0.487237,1.016876,1.018117,1.020255,1.019014,1.064795,0.972336
0.526585,0.488716,0.528042,0.490363,1.015301,1.016758,1.018405,1.016948,1.054627,0.979079
0.535685,0.513229,0.537031,0.514505,1.048914,1.05026,1.051536,1.05019,1.072716,1.027734
0.535685,0.514396,0.537143,0.516027,1.050081,1.051539,1.05317,1.051712,1.072828,1.030423
0.545233,0.478478,0.547164,0.479715,1.023711,1.025642,1.026879,1.024948,1.092397,0.958193
0.544365,0.476944,0.546199,0.478478,1.021309,1.023143,1.024677,1.022843,1.090564,0.955422
0.50552,0.483164,0.50726,0.484898,0.988684,0.990424,0.992158,0.990418,1.01278,0.968062
0.495997,0.485646,0.497508,0.487043,0.981643,0.983154,0.984551,0.98304,0.993505,0.972689
0.547515,0.513833,0.549016,0.515425,1.061348,1.062849,1.064441,1.06294,1.096531,1.029258
0.511181,0.520652,0.513521,0.52335,1.031833,1.034173,1.036871,1.034531,1.024702,1.044002
0.5319,0.510084,0.533491,0.511804,1.041984,1.043575,1.045295,1.043704,1.065391,1.021888
0.533491,0.511804,0.535144,0.513978,1.045295,1.046948,1.049122,1.047469,1.068635,1.025782
0.528591,0.507861,0.53016,0.509338,1.036452,1.038021,1.039498,1.037929,1.058751,1.017199
0.525645,0.507821,0.527075,0.509526,1.033466,1.034896,1.036601,1.035171,1.05272,1.017347
0.492684,0.49028,0.493884,0.491566,0.982964,0.984164,0.98545,0.98425,0.986568,0.981846
0.492029,0.490129,0.493325,0.491341,0.982158,0.983454,0.984666,0.98337,0.985354,0.98147
0.492029,0.488991,0.493325,0.49028,0.98102,0.982316,0.983605,0.982309,0.985354,0.979271
0.493262,0.483672,0.495486,0.485374,0.976934,0.979158,0.98086,0.978636,0.988748,0.969046
0.49419,0.489342,0.495395,0.490758,0.983532,0.984737,0.986153,0.984948,0.989585,0.9801
0.493325,0.489342,0.494552,0.490758,0.982667,0.983894,0.98531,0.984083,0.987877,0.9801
0.495761,0.487043,0.496793,0.488406,0.982804,0.983836,0.985199,0.984167,0.992554,0.975449
0.49419,0.487967,0.49535,0.489342,0.982157,0.983317,0.984692,0.983532,0.98954,0.977309
0.49535,0.48785,0.496717,0.488965,0.9832,0.984567,0.985682,0.984315,0.992067,0.976815
0.494377,0.48785,0.495761,0.488965,0.982227,0.983611,0.984726,0.983342,0.990138,0.976815
0.496793,0.487043,0.498293,0.488262,0.983836,0.985336,0.986555,0.985055,0.995086,0.975305
0.496717,0.487043,0.497832,0.488406,0.98376,0.984875,0.986238,0.985123,0.994549,0.975449
0.48869,0.499569,0.489986,0.50096,0.988259,0.989555,0.990946,0.98965,0.978676,1.000529
0.486852,0.488679,0.488724,0.490356,0.975531,0.977403,0.97908,0.977208,0.975576,0.979035
0.495177,0.486739,0.496793,0.48785,0.981916,0.983532,0.984643,0.983027,0.99197,0.974589
0.494377,0.486739,0.495761,0.487967,0.981116,0.9825,0.983728,0.982344,0.990138,0.974706
0.493775,0.486668,0.495177,0.487967,0.980443,0.981845,0.983144,0.981742,0.988952,0.974635
0.493775,0.485374,0.495177,0.486739,0.979149,0.980551,0.981916,0.980514,0.988952,0.972113
0.491452,0.488973,0.492857,0.490129,0.980425,0.98183,0.982986,0.981581,0.984309,0.979102
0.490501,0.488973,0.492029,0.490129,0.979474,0.981002,0.982158,0.98063,0.98253,0.979102
0.492268,0.487491,0.494377,0.488991,0.979759,0.981868,0.983368,0.981259,0.986645,0.976482
0.492268,0.486668,0.494377,0.487967,0.978936,0.981045,0.982344,0.980235,0.986645,0.974635
0.488724,0.49011,0.490501,0.491432,0.978834,0.980611,0.981933,0.980156,0.979225,0.981542
0.485324,0.494689,0.48706,0.496575,0.980013,0.981749,0.983635,0.981899,0.972384,0.991264
0.485055,0.500026,0.488068,0.502657,0.985081,0.988094,0.990725,0.987712,0.973123,1.002683
0.489883,0.487491,0.492268,0.488973,0.977374,0.979759,0.981241,0.978856,0.982151,0.976464
0.491452,0.487491,0.492857,0.488991,0.978943,0.980348,0.981848,0.980443,0.984309,0.976482
0.491129,0.485511,0.492776,0.487491,0.97664,0.978287,0.980267,0.97862,0.983905,0.973002
0.50451,0.487352,0.50588,0.488636,0.991862,0.993232,0.994516,0.993146,1.01039,0.975988
0.50333,0.487205,0.50451,0.48844,0.990535,0.991715,0.99295,0.99177,1.00784,0.975645
0.551828,0.511232,0.55328,0.512693,1.06306,1.064512,1.065973,1.064521,1.105108,1.023925
0.544642,0.513966,0.546666,0.515387,1.058608,1.060632,1.062053,1.060029,1.091308,1.029353
0.55221,0.51085,0.553583,0.51234,1.06306,1.064433,1.065923,1.06455,1.105793,1.02319
0.547961,0.509875,0.549699,0.511933,1.057836,1.059574,1.061632,1.059894,1.09766,1.021808
0.489915,0.501914,0.491506,0.503826,0.991829,0.99342,0.995332,0.993741,0.981421,1.00574
0.489915,0.502251,0.491506,0.50444,0.992166,0.993757,0.995946,0.994355,0.981421,1.006691
0.504988,0.50907,0.506578,0.510355,1.014058,1.015648,1.016933,1.015343,1.011566,1.019425
0.504398,0.509231,0.505979,0.510572,1.013629,1.01521,1.016551,1.01497,1.010377,1.019803
0.538869,0.515076,0.540371,0.517696,1.053945,1.055447,1.058067,1.056565,1.07924,1.032772
0.522555,0.511615,0.52437,0.513519,1.03417,1.035985,1.037889,1.036074,1.046925,1.025134
0.504738,0.486019,0.506222,0.487352,0.990757,0.992241,0.993574,0.99209,1.01096,0.973371
0.506222,0.484898,0.507736,0.486341,0.99112,0.992634,0.994077,0.992563,1.013958,0.971239
0.503597,0.48844,0.504802,0.489588,0.992037,0.993242,0.99439,0.993185,1.008399,0.978028
0.50333,0.488292,0.50451,0.489298,0.991622,0.992802,0.993808,0.992628,1.00784,0.97759
0.557715,0.475075,0.559491,0.476584,1.03279,1.034566,1.036075,1.034299,1.117206,0.951659
0.546454,0.473446,0.548061,0.475143,1.0199,1.021507,1.023204,1.021597,1.094515,0.948589
0.568096,0.48969,0.569787,0.4917,1.057786,1.059477,1.061487,1.059796,1.137883,0.98139
0.56087,0.504826,0.562888,0.506304,1.065696,1.067714,1.069192,1.067174,1.123758,1.01113
0.530553,0.491094,0.53194,0.492389,1.021647,1.023034,1.024329,1.022942,1.062493,0.983483
0.530553,0.491094,0.53194,0.493115,1.021647,1.023034,1.025055,1.023668,1.062493,0.984209
0.565271,0.491531,0.566756,0.493123,1.056802,1.058287,1.059879,1.058394,1.132027,0.984654
0.56835,0.486789,0.569995,0.488385,1.055139,1.056784,1.05838,1.056735,1.138345,0.975174
0.556428,0.508287,0.558086,0.510004,1.064715,1.066373,1.06809,1.066432,1.114514,1.018291
0.558086,0.508203,0.559516,0.509859,1.066289,1.067719,1.069375,1.067945,1.117602,1.018062
0.487193,0.49787,0.488816,0.500026,0.985063,0.986686,0.988842,0.987219,0.976009,0.997896
0.483663,0.492109,0.48586,0.494689,0.975772,0.977969,0.980549,0.978352,0.969523,0.986798
0.544365,0.475778,0.546199,0.478345,1.020143,1.021977,1.024544,1.02271,1.090564,0.954123
0.536859,0.482664,0.538395,0.48407,1.019523,1.021059,1.022465,1.020929,1.075254,0.966734
0.538398,0.477844,0.540301,0.479989,1.016242,1.018145,1.02029,1.018387,1.078699,0.957833
0.510918,0.49365,0.512347,0.495162,1.004568,1.005997,1.007509,1.00608,1.023265,0.988812
0.556781,0.507494,0.558122,0.509043,1.064275,1.065616,1.067165,1.065824,1.114903,1.016537
0.558086,0.507494,0.559505,0.509043,1.06558,1.066999,1.068548,1.067129,1.117591,1.016537
0.489675,0.494053,0.49101,0.495521,0.983728,0.985063,0.986531,0.985196,0.980685,0.989574
0.488326,0.492764,0.489889,0.494053,0.98109,0.982653,0.983942,0.982379,0.978215,0.986817
0.508215,0.486505,0.509629,0.488081,0.99472,0.996134,0.99771,0.996296,1.017844,0.974586
0.526732,0.490363,0.528135,0.491956,1.017095,1.018498,1.020091,1.018688,1.054867,0.982319
0.561238,0.499582,0.56263,0.501071,1.06082,1.062212,1.063701,1.062309,1.123868,1.000653
0.560327,0.503376,0.561703,0.505517,1.063703,1.065079,1.06722,1.065844,1.12203,1.008893
0.562272,0.497194,0.563364,0.49846,1.059466,1.060558,1.061824,1.060732,1.125636,0.995654
0.563364,0.497928,0.564632,0.499798,1.061292,1.06256,1.06443,1.063162,1.127996,0.997726
0.497554,0.480581,0.499687,0.483094,0.978135,0.980268,0.982781,0.980648,0.997241,0.963675
0.536689,0.478066,0.538398,0.479646,1.014755,1.016464,1.018044,1.016335,1.075087,0.957712
0.489889,0.492583,0.491546,0.494053,0.982472,0.984129,0.985599,0.983942,0.981435,0.986636
0.489889,0.493673,0.491546,0.494925,0.983562,0.985219,0.986471,0.984814,0.981435,0.988598
0.541003,0.481454,0.542642,0.482804,1.022457,1.024096,1.025446,1.023807,1.083645,0.964258
0.539975,0.481454,0.541518,0.482804,1.021429,1.022972,1.024322,1.022779,1.081493,0.964258
0.541909,0.479957,0.543611,0.481626,1.021866,1.023568,1.025237,1.023535,1.08552,0.961583
0.541003,0.480196,0.542642,0.481626,1.021199,1.022838,1.024268,1.022629,1.083645,0.961822
0.507861,0.507871,0.509136,0.509359,1.015732,1.017007,1.018495,1.01722,1.016997,1.01723
0.509116,0.507871,0.51041,0.509359,1.016987,1.018281,1.019769,1.018475,1.019526,1.01723
0.501166,0.510628,0.50272,0.512127,1.011794,1.013348,1.014847,1.013293,1.003886,1.022755
0.501166,0.509454,0.50272,0.510796,1.01062,1.012174,1.013516,1.011962,1.003886,1.02025
0.523893,0.504533,0.525571,0.506123,1.028426,1.030104,1.031694,1.030016,1.049464,1.010656
0.509074,0.509359,0.510515,0.510934,1.018433,1.019874,1.021449,1.020008,1.019589,1.020293
0.566047,0.494263,0.567675,0.495997,1.06031,1.061938,1.063672,1.062044,1.133722,0.99026
0.563006,0.501763,0.56473,0.504099,1.064769,1.066493,1.068829,1.067105,1.127736,1.005862
0.549699,0.508547,0.551247,0.510194,1.058246,1.059794,1.061441,1.059893,1.100946,1.018741
0.551149,0.508547,0.552543,0.510194,1.059696,1.06109,1.062737,1.061343,1.103692,1.018741
0.550794,0.511232,0.55221,0.512693,1.062026,1.063442,1.064903,1.063487,1.103004,1.023925
0.549343,0.509875,0.550794,0.511933,1.059218,1.060669,1.062727,1.061276,1.100137,1.021808
0.551376,0.513935,0.552861,0.515942,1.065311,1.066796,1.068803,1.067318,1.104237,1.029877
0.552861,0.51234,0.554306,0.513935,1.065201,1.066646,1.068241,1.066796,1.107167,1.026275
0.500082,0.510628,0.501776,0.512127,1.01071,1.012404,1.013903,1.012209,1.001858,1.022755
0.501776,0.512046,0.503696,0.513641,1.013822,1.015742,1.017337,1.015417,1.005472,1.025687
0.499222,0.508466,0.500696,0.510262,1.007688,1.009162,1.010958,1.009484,0.999918,1.018728
0.499645,0.509192,0.501166,0.510628,1.008837,1.010358,1.011794,1.010273,1.000811,1.01982
0.529658,0.494095,0.531038,0.495768,1.023753,1.025133,1.026806,1.025426,1.060696,0.989863
0.529887,0.495768,0.53129,0.497219,1.025655,1.027058,1.028509,1.027106,1.061177,0.992987
0.527231,0.496833,0.528988,0.498383,1.024064,1.025821,1.027371,1.025614,1.056219,0.995216
0.528745,0.495768,0.530195,0.497219,1.024513,1.025963,1.027414,1.025964,1.05894,0.992987
0.509453,0.483645,0.511748,0.485197,0.993098,0.995393,0.996945,0.99465,1.021201,0.968842
0.525663,0.495949,0.527277,0.498227,1.021612,1.023226,1.025504,1.02389,1.05294,0.994176
0.527277,0.495283,0.528745,0.496833,1.02256,1.024028,1.025578,1.02411,1.056022,0.992116
0.525836,0.494781,0.527277,0.496447,1.020617,1.022058,1.023724,1.022283,1.053113,0.991228
0.496986,0.483035,0.498399,0.48462,0.980021,0.981434,0.983019,0.981606,0.995385,0.967655
0.502557,0.484613,0.504029,0.485858,0.98717,0.988642,0.989887,0.988415,1.006586,0.970471
0.50552,0.48475,0.50726,0.48617,0.99027,0.99201,0.99343,0.99169,1.01278,0.97092
0.507736,0.486341,0.509318,0.487697,0.994077,0.995659,0.997015,0.995433,1.017054,0.974038
0.511279,0.488576,0.513542,0.490268,0.999855,1.002118,1.00381,1.001547,1.024821,0.978844
0.504738,0.48475,0.506222,0.48617,0.989488,0.990972,0.992392,0.990908,1.01096,0.97092
0.505979,0.50907,0.507739,0.510355,1.015049,1.016809,1.018094,1.016334,1.013718,1.019425
0.504398,0.510355,0.505979,0.511816,1.014753,1.016334,1.017795,1.016214,1.010377,1.022171
0.565952,0.481515,0.567847,0.483441,1.047467,1.049362,1.051288,1.049393,1.133799,0.964956
0.56742,0.495845,0.569154,0.498335,1.063265,1.064999,1.067489,1.065755,1.136574,0.99418
0.565991,0.483441,0.567262,0.485066,1.049432,1.050703,1.052328,1.051057,1.133253,0.968507
0.565991,0.484355,0.567262,0.485871,1.050346,1.051617,1.053133,1.051862,1.133253,0.970226
0.544365,0.478345,0.546165,0.479715,1.02271,1.02451,1.02588,1.02408,1.09053,0.95806
0.543611,0.478345,0.545233,0.479957,1.021956,1.023578,1.02519,1.023568,1.088844,0.958302
0.511156,0.491914,0.512454,0.49365,1.00307,1.004368,1.006104,1.004806,1.02361,0.985564
0.510957,0.490268,0.512454,0.491914,1.001225,1.002722,1.004368,1.002871,1.023411,0.982182
0.52948,0.492535,0.530811,0.494095,1.022015,1.023346,1.024906,1.023575,1.060291,0.98663
0.511279,0.487459,0.513542,0.489274,0.998738,1.001001,1.002816,1.000553,1.024821,0.976733
0.528279,0.492535,0.529658,0.494095,1.020814,1.022193,1.023753,1.022374,1.057937,0.98663
0.528279,0.493531,0.529658,0.495283,1.02181,1.023189,1.024941,1.023562,1.057937,0.988814
0.527231,0.496447,0.528745,0.498293,1.023678,1.025192,1.027038,1.025524,1.055976,0.99474
0.525663,0.496447,0.527277,0.498293,1.02211,1.023724,1.02557,1.023956,1.05294,0.99474
0.561598,0.502378,0.563006,0.50386,1.063976,1.065384,1.066866,1.065458,1.124604,1.006238
0.559538,0.505517,0.560985,0.507244,1.065055,1.066502,1.068229,1.066782,1.120523,1.012761
0.508536,0.488081,0.510076,0.489621,0.996617,0.998157,0.999697,0.998157,1.018612,0.977702
0.508215,0.487697,0.509629,0.489173,0.995912,0.997326,0.998802,0.997388,1.017844,0.97687
0.535295,0.479646,0.537427,0.481167,1.014941,1.017073,1.018594,1.016462,1.072722,0.960813
0.532271,0.482686,0.533457,0.485099,1.014957,1.016143,1.018556,1.01737,1.065728,0.967785
0.512002,0.494757,0.513518,0.496375,1.006759,1.008275,1.009893,1.008377,1.02552,0.991132
0.522823,0.493784,0.524426,0.495437,1.016607,1.01821,1.019863,1.01826,1.047249,0.989221
0.546797,0.512645,0.548205,0.513988,1.059442,1.06085,1.062193,1.060785,1.095002,1.026633
0.546797,0.510915,0.548205,0.512674,1.057712,1.05912,1.060879,1.059471,1.095002,1.023589
0.550368,0.51153,0.551828,0.513138,1.061898,1.063358,1.064966,1.063506,1.102196,1.024668
0.55328,0.51085,0.554621,0.51234,1.06413,1.065471,1.066961,1.06562,1.107901,1.02319
0.529736,0.506627,0.531127,0.507861,1.036363,1.037754,1.038988,1.037597,1.060863,1.014488
0.529944,0.507073,0.531327,0.508348,1.037017,1.0384,1.039675,1.038292,1.061271,1.015421
0.511412,0.506147,0.512851,0.507715,1.017559,1.018998,1.020566,1.019127,1.024263,1.013862
0.527025,0.506023,0.528414,0.507551,1.033048,1.034437,1.035965,1.034576,1.055439,1.013574
0.488094,0.49787,0.490097,0.499569,0.985964,0.987967,0.989666,0.987663,0.978191,0.997439
0.487193,0.499569,0.488816,0.50096,0.986762,0.988385,0.989776,0.988153,0.976009,1.000529
0.558122,0.506604,0.559538,0.508203,1.064726,1.066142,1.067741,1.066325,1.11766,1.014807
0.559505,0.506604,0.560985,0.508203,1.066109,1.067589,1.069188,1.067708,1.12049,1.014807
0.502249,0.487205,0.503798,0.488292,0.989454,0.991003,0.99209,0.990541,1.006047,0.975497
0.501939,0.486447,0.503798,0.487916,0.988386,0.990245,0.991714,0.989855,1.005737,0.974363
0.500646,0.484613,0.502557,0.486447,0.985259,0.98717,0.989004,0.987093,1.003203,0.97106
0.542628,0.4772,0.544365,0.478713,1.019828,1.021565,1.023078,1.021341,1.086993,0.955913
0.504029,0.48475,0.50552,0.486019,0.988779,0.99027,0.991539,0.990048,1.009549,0.970769
0.503375,0.484802,0.504738,0.486019,0.988177,0.98954,0.990757,0.989394,1.008113,0.970821
0.538398,0.479616,0.540301,0.481179,1.018014,1.019917,1.02148,1.019577,1.078699,0.960795
0.507736,0.485214,0.509318,0.486505,0.99295,0.994532,0.995823,0.994241,1.017054,0.971719
0.499687,0.482937,0.501553,0.484706,0.982624,0.98449,0.986259,0.984393,1.00124,0.967643
0.500646,0.482937,0.502557,0.484706,0.983583,0.985494,0.987263,0.985352,1.003203,0.967643
0.510702,0.504369,0.512338,0.506147,1.015071,1.016707,1.018485,1.016849,1.02304,1.010516
0.511412,0.504744,0.512851,0.506777,1.016156,1.017595,1.019628,1.018189,1.024263,1.011521
0.509182,0.504369,0.510702,0.505769,1.013551,1.015071,1.016471,1.014951,1.019884,1.010138
0.510162,0.504369,0.511412,0.506147,1.014531,1.015781,1.017559,1.016309,1.021574,1.010516
0.512851,0.505806,0.514396,0.507456,1.018657,1.020202,1.021852,1.020307,1.027247,1.013262
0.512948,0.50327,0.514669,0.50448,1.016218,1.017939,1.019149,1.017428,1.027617,1.00775
0.516192,0.506952,0.518672,0.508174,1.023144,1.025624,1.026846,1.024366,1.034864,1.015126
0.513078,0.508413,0.514626,0.510113,1.021491,1.023039,1.024739,1.023191,1.027704,1.018526
0.546666,0.513988,0.548329,0.515425,1.060654,1.062317,1.063754,1.062091,1.094995,1.029413
0.55328,0.51201,0.554621,0.51366,1.06529,1.066631,1.068281,1.06694,1.107901,1.02567
0.536127,0.521789,0.538483,0.523988,1.057916,1.060272,1.062471,1.060115,1.07461,1.045777
0.546666,0.515387,0.548329,0.517033,1.062053,1.063716,1.065362,1.063699,1.094995,1.03242
0.546339,0.518645,0.548433,0.520614,1.064984,1.067078,1.069047,1.066953,1.094772,1.039259
0.548329,0.513833,0.55002,0.515425,1.062162,1.063853,1.065445,1.063754,1.098349,1.029258
0.529079,0.487041,0.530602,0.488528,1.01612,1.017643,1.01913,1.017607,1.059681,0.975569
0.528135,0.491956,0.52948,0.493531,1.020091,1.021436,1.023011,1.021666,1.057615,0.985487
0.561703,0.503078,0.563006,0.504826,1.064781,1.066084,1.067832,1.066529,1.124709,1.007904
0.56087,0.50386,0.562888,0.505517,1.06473,1.066748,1.068405,1.066387,1.123758,1.009377
0.487775,0.490181,0.489846,0.492173,0.977956,0.980027,0.982019,0.979948,0.977621,0.982354
0.483725,0.496636,0.485877,0.498392,0.980361,0.982513,0.984269,0.982117,0.969602,0.995028
0.48869,0.500482,0.489986,0.502251,0.989172,0.990468,0.992237,0.990941,0.978676,1.002733
0.489915,0.500482,0.491439,0.502251,0.990397,0.991921,0.99369,0.992166,0.981354,1.002733
0.536859,0.481167,0.538395,0.482676,1.018026,1.019562,1.021071,1.019535,1.075254,0.963843
0.532478,0.482686,0.534232,0.484154,1.015164,1.016918,1.018386,1.016632,1.06671,0.96684
0.52966,0.504242,0.530974,0.505787,1.033902,1.035216,1.036761,1.035447,1.060634,1.010029
0.52966,0.505122,0.530952,0.506627,1.034782,1.036074,1.037579,1.036287,1.060612,1.011749
0.521873,0.508734,0.524135,0.510527,1.030607,1.032869,1.034662,1.0324,1.046008,1.019261
0.528252,0.504388,0.52966,0.506023,1.03264,1.034048,1.035683,1.034275,1.057912,1.010411
0.501553,0.482937,0.503689,0.484613,0.98449,0.986626,0.988302,0.986166,1.005242,0.96755
0.494413,0.484101,0.495997,0.485646,0.978514,0.980098,0.981643,0.980059,0.99041,0.969747
0.561598,0.501071,0.563006,0.503078,1.062669,1.064077,1.066084,1.064676,1.124604,1.004149
0.562888,0.503078,0.56473,0.504826,1.065966,1.067808,1.069556,1.067714,1.127618,1.007904
0.56263,0.501071,0.564312,0.503078,1.063701,1.065383,1.06739,1.065708,1.126942,1.004149
0.560919,0.510847,0.562856,0.512751,1.071766,1.073703,1.075607,1.07367,1.123775,1.023598
0.527053,0.493531,0.528491,0.495283,1.020584,1.022022,1.023774,1.022336,1.055544,0.988814
0.527053,0.494781,0.528491,0.496447,1.021834,1.023272,1.024938,1.0235,1.055544,0.991228
0.511807,0.508413,0.513315,0.510113,1.02022,1.021728,1.023428,1.02192,1.025122,1.018526
0.509074,0.510118,0.51054,0.511802,1.019192,1.020658,1.022342,1.020876,1.019614,1.02192
0.565271,0.490884,0.566756,0.492136,1.056155,1.05764,1.058892,1.057407,1.132027,0.98302
0.56362,0.489668,0.565575,0.491011,1.053288,1.055243,1.056586,1.054631,1.129195,0.980679
0.564303,0.493558,0.566047,0.495123,1.057861,1.059605,1.06117,1.059426,1.13035,0.988681
0.564979,0.493123,0.566465,0.494665,1.058102,1.059588,1.06113,1.059644,1.131444,0.987788
